dispute_id,transaction_id,transaction_amount_inr,days_since_transaction,dispute_reason_code,merchant_category,customer_account_age_days,previous_dispute_count,delivery_proof_available,tracking_number_valid,signature_confirmation,delivery_confirmed_before_dispute,avs_match,cvv_match,ip_device_match,customer_account_age_norm,customer_communication_count,customer_communication_sentiment,refund_policy_disclosed_at_purchase,product_photos_available,duplicate_transaction_exists,refund_already_processed,refund_processed_before_dispute,subscription_cancellation_confirmed,evidence_completeness_score,win_probability_true,won
DSP100157,TXN200157,126.46,115,not_as_described,subscription,1018,1.0,1,1,1,0,1,1,1,0.509,2.0,0.27,0,1,0,0,0,1,0.667,0.017,0
DSP100158,TXN200158,1437.23,3,duplicate_charge,food_delivery,1771,0.0,0,0,0,0,0,0,0,0.8855,3.0,-0.1,0,0,0,0,0,0,0.0,0.0884,0
DSP100159,TXN200159,658.61,42,duplicate_charge,subscription,1428,0.0,1,1,0,0,0,1,0,0.714,2.0,0.4,1,0,1,0,0,1,0.5,0.7807,0
DSP100160,TXN200160,456.99,91,fraud,travel,614,1.0,0,0,0,0,1,1,0,0.307,1.0,-0.72,0,0,1,1,0,0,0.333,0.3599,0
DSP100161,TXN200161,2043.03,75,credit_not_processed,food_delivery,876,0.0,1,0,1,0,0,1,0,0.438,0.0,-0.05,0,1,0,1,0,0,0.417,0.527,0
DSP100162,TXN200162,313.78,95,item_not_received,electronics,1538,0.0,1,0,0,1,0,0,0,0.769,2.0,-0.06,1,0,0,0,0,0,0.167,0.0189,0
DSP100163,TXN200163,2999.14,92,fraud,digital_goods,1925,0.0,0,0,0,0,1,1,0,0.9625,2.0,0.47,1,0,1,0,0,0,0.333,0.5168,0
DSP100164,TXN200164,2172.42,113,not_as_described,food_delivery,1102,0.0,0,0,0,0,0,0,0,0.551,1.0,0.03,1,0,0,0,0,1,0.167,0.3358,0
DSP100165,TXN200165,897.67,62,item_not_received,retail,398,0.0,1,0,0,1,0,0,0,0.199,2.0,0.21,0,0,0,0,0,0,0.083,0.1771,0
DSP100166,TXN200166,1257.26,99,credit_not_processed,retail,1734,0.0,0,0,0,0,0,1,0,0.867,0.0,0.47,1,0,1,0,1,1,0.417,0.4989,0
DSP100167,TXN200167,407.39,19,credit_not_processed,electronics,1028,0.0,1,1,0,0,0,0,0,0.514,2.0,-0.02,1,0,1,0,0,0,0.333,0.0857,0
DSP100168,TXN200168,2836.54,21,item_not_received,retail,59,2.0,1,0,0,0,0,0,1,0.0295,4.0,-0.85,1,0,1,0,0,1,0.417,0.1641,1
DSP100169,TXN200169,1615.44,6,subscription_cancelled,food_delivery,506,0.0,1,0,0,0,0,1,0,0.253,2.0,0.05,1,0,0,1,1,1,0.5,0.5176,1
DSP100170,TXN200170,1740.36,25,item_not_received,food_delivery,1065,2.0,1,0,0,0,1,1,1,0.5325,1.0,-0.55,0,0,1,0,1,1,0.583,0.1816,1
DSP100171,TXN200171,2212.53,14,not_as_described,subscription,1613,0.0,1,0,1,1,0,0,1,0.8065,3.0,0.07,1,0,0,0,0,0,0.333,0.5187,0
DSP100172,TXN200172,704.57,99,item_not_received,food_delivery,1704,0.0,0,0,0,0,0,1,0,0.852,2.0,0.09,1,0,0,0,0,0,0.167,0.0486,0
DSP100173,TXN200173,293.23,60,subscription_cancelled,subscription,375,1.0,0,0,0,0,0,0,0,0.1875,2.0,0.65,1,0,1,1,0,0,0.25,0.0766,1
DSP100174,TXN200174,3488.82,54,fraud,electronics,1445,1.0,0,0,0,0,0,1,0,0.7225,0.0,0.01,0,0,0,0,1,0,0.167,0.0108,1
DSP100175,TXN200175,2667.02,77,fraud,subscription,1923,1.0,0,0,0,0,1,1,0,0.9615,1.0,-0.1,0,0,0,0,1,0,0.25,0.0967,0
DSP100176,TXN200176,784.18,44,item_not_received,subscription,1597,1.0,1,0,0,0,1,0,1,0.7985,3.0,-0.31,1,0,1,0,1,1,0.583,0.4336,1
DSP100177,TXN200177,2016.48,69,subscription_cancelled,retail,1433,1.0,0,1,0,0,0,1,0,0.7165,2.0,0.1,1,0,0,0,1,0,0.333,0.0639,0
DSP100178,TXN200178,4712.5,1,credit_not_processed,digital_goods,1591,0.0,1,0,0,1,0,0,1,0.7955,1.0,0.57,1,0,0,0,0,1,0.333,0.0248,0
DSP100179,TXN200179,4182.65,86,duplicate_charge,travel,1113,0.0,1,0,0,0,0,0,1,0.5565,2.0,-0.55,1,0,1,0,0,1,0.417,0.8214,1
DSP100180,TXN200180,761.61,105,credit_not_processed,food_delivery,1213,1.0,0,1,1,1,0,1,0,0.6065,4.0,0.27,0,1,0,0,0,0,0.333,0.1123,0
DSP100181,TXN200181,302.25,5,credit_not_processed,subscription,1064,0.0,0,0,0,0,1,1,0,0.532,2.0,-0.21,1,0,0,0,0,0,0.25,0.031,0
DSP100182,TXN200182,358.81,10,not_as_described,subscription,1911,0.0,1,1,0,1,0,1,1,0.9555,2.0,-0.11,0,0,0,0,0,0,0.333,0.1508,0
DSP100183,TXN200183,980.71,17,item_not_received,retail,724,1.0,0,0,0,0,0,1,0,0.362,1.0,-0.39,0,0,1,1,1,0,0.333,0.0602,0
DSP100184,TXN200184,5780.91,73,duplicate_charge,digital_goods,1553,0.0,1,0,0,0,1,0,1,0.7765,1.0,-0.52,1,0,1,0,0,0,0.417,0.7436,1
DSP100185,TXN200185,646.49,92,not_as_described,retail,42,1.0,1,0,1,0,0,0,0,0.021,1.0,0.1,0,0,0,0,0,0,0.167,0.0131,0
DSP100186,TXN200186,737.8,99,item_not_received,food_delivery,837,0.0,0,0,0,1,1,1,0,0.4185,4.0,0.07,1,0,0,0,0,1,0.333,0.018,0
DSP100187,TXN200187,722.77,94,fraud,food_delivery,1830,0.0,0,0,0,0,0,0,0,0.915,3.0,-0.08,1,0,0,0,0,0,0.083,0.0434,0
DSP100188,TXN200188,787.03,70,duplicate_charge,retail,486,0.0,0,0,0,1,0,1,1,0.243,1.0,0.2,0,0,0,0,0,1,0.25,0.1,0
DSP100189,TXN200189,1324.48,85,item_not_received,electronics,1589,0.0,0,1,0,0,0,0,1,0.7945,3.0,-0.66,1,0,0,0,0,0,0.25,0.071,0
DSP100190,TXN200190,372.39,34,subscription_cancelled,digital_goods,1004,0.0,1,0,0,0,1,0,0,0.502,2.0,0.11,1,0,1,0,0,0,0.333,0.0924,0
DSP100191,TXN200191,3961.43,90,item_not_received,food_delivery,269,0.0,0,0,0,0,1,0,0,0.1345,1.0,0.27,0,0,0,0,1,0,0.167,0.0131,0
DSP100192,TXN200192,1158.84,22,fraud,subscription,212,0.0,0,0,0,0,0,1,1,0.106,1.0,-0.36,0,0,0,0,0,0,0.167,0.8083,1
DSP100193,TXN200193,15980.66,116,credit_not_processed,retail,244,0.0,0,1,0,0,0,1,0,0.122,2.0,0.07,0,0,0,1,0,0,0.25,0.7728,1
DSP100194,TXN200194,414.23,6,fraud,electronics,930,0.0,1,0,1,0,0,0,0,0.465,1.0,0.41,0,0,1,0,0,0,0.25,0.0977,1
DSP100195,TXN200195,6567.35,114,fraud,electronics,616,0.0,0,0,0,0,0,0,0,0.308,1.0,-0.4,0,1,1,1,0,0,0.25,0.0306,0
DSP100196,TXN200196,5384.85,56,not_as_described,electronics,1789,0.0,0,0,0,0,0,0,1,0.8945,2.0,0.3,0,0,0,0,0,0,0.083,0.0222,0
DSP100197,TXN200197,887.42,78,credit_not_processed,retail,1526,0.0,1,0,0,1,0,1,0,0.763,3.0,-0.06,1,0,0,0,0,1,0.333,0.0395,0
DSP100198,TXN200198,902.29,20,fraud,travel,286,2.0,0,0,0,0,1,1,0,0.143,2.0,0.26,0,1,1,0,1,0,0.417,0.1522,0
DSP100199,TXN200199,533.1,39,item_not_received,digital_goods,1006,1.0,0,0,0,0,1,0,0,0.503,2.0,0.01,0,1,1,0,0,0,0.25,0.0152,0
DSP100200,TXN200200,539.25,104,duplicate_charge,travel,1531,0.0,1,0,0,0,1,0,1,0.7655,1.0,-0.58,1,0,1,0,0,0,0.417,0.8646,1
DSP100201,TXN200201,1338.62,2,subscription_cancelled,electronics,1308,0.0,0,1,0,0,0,0,0,0.654,0.0,-0.2,0,1,0,0,0,0,0.167,0.0686,0
DSP100202,TXN200202,1367.44,23,not_as_described,subscription,18,1.0,1,1,0,0,0,0,1,0.009,1.0,-0.03,0,0,0,1,0,0,0.333,0.0307,0
DSP100203,TXN200203,269.79,76,fraud,subscription,12,0.0,0,0,0,0,0,0,0,0.006,1.0,-0.77,0,0,0,1,0,0,0.083,0.0178,0
DSP100204,TXN200204,13273.24,97,fraud,travel,1167,0.0,0,0,0,0,0,1,1,0.5835,1.0,1.0,1,0,0,0,1,0,0.333,0.2865,0
DSP100205,TXN200205,1033.27,52,item_not_received,electronics,1847,0.0,0,1,0,0,0,1,0,0.9235,0.0,-0.15,0,1,1,0,0,1,0.417,0.2317,1
DSP100206,TXN200206,1430.26,11,fraud,electronics,101,0.0,1,1,0,0,0,0,1,0.0505,2.0,0.01,0,1,0,0,0,1,0.417,0.2782,0
DSP100207,TXN200207,716.06,18,not_as_described,subscription,331,1.0,0,1,0,0,1,0,0,0.1655,1.0,-0.15,1,0,0,0,0,0,0.25,0.0501,0
DSP100208,TXN200208,1025.56,107,fraud,subscription,377,0.0,0,0,1,0,0,0,0,0.1885,3.0,-0.45,1,0,0,0,0,0,0.167,0.016,0
DSP100209,TXN200209,936.47,26,not_as_described,food_delivery,637,0.0,0,0,0,0,0,0,0,0.3185,2.0,0.13,1,0,1,0,0,0,0.167,0.0345,0
DSP100210,TXN200210,1335.51,70,duplicate_charge,retail,1780,1.0,0,0,0,0,0,1,0,0.89,2.0,0.07,0,1,0,0,0,0,0.167,0.0914,0
DSP100211,TXN200211,1320.03,113,not_as_described,digital_goods,1894,0.0,0,1,0,0,0,0,1,0.947,4.0,-1.0,0,0,1,0,0,0,0.25,0.0153,0
DSP100212,TXN200212,2995.5,46,fraud,subscription,613,2.0,0,0,0,0,1,0,1,0.3065,0.0,-0.13,0,1,0,0,0,0,0.25,0.0136,0
DSP100213,TXN200213,1681.13,8,credit_not_processed,digital_goods,1465,1.0,0,0,0,0,1,1,1,0.7325,3.0,0.11,1,0,0,1,0,1,0.5,0.4895,1
DSP100214,TXN200214,2708.86,98,duplicate_charge,digital_goods,20,0.0,0,1,0,0,0,1,0,0.01,2.0,-0.43,0,0,1,0,0,0,0.25,0.72,0
DSP100215,TXN200215,1326.35,95,duplicate_charge,electronics,1022,0.0,0,0,0,0,1,1,0,0.511,0.0,-0.75,1,0,0,0,0,0,0.25,0.1124,0
DSP100216,TXN200216,1687.92,79,fraud,travel,1255,0.0,1,0,0,0,1,1,0,0.6275,0.0,0.51,0,0,1,0,0,0,0.333,0.1217,0
DSP100217,TXN200217,1052.26,109,fraud,electronics,1725,1.0,1,0,1,0,0,0,0,0.8625,1.0,-0.09,1,1,0,0,0,0,0.333,0.0435,0
DSP100218,TXN200218,3652.3,94,subscription_cancelled,digital_goods,1643,0.0,0,0,0,1,0,0,0,0.8215,0.0,-0.9,1,0,0,1,0,0,0.167,0.0871,0
DSP100219,TXN200219,1849.41,83,item_not_received,travel,122,0.0,0,0,0,0,0,1,1,0.061,2.0,0.21,0,1,0,0,0,0,0.25,0.0169,0
DSP100220,TXN200220,1143.59,41,item_not_received,travel,826,0.0,0,0,0,0,1,0,0,0.413,0.0,-0.57,1,0,0,0,0,1,0.25,0.078,1
DSP100221,TXN200221,1109.97,8,item_not_received,travel,152,2.0,1,0,0,0,0,0,0,0.076,1.0,0.78,1,0,0,0,0,0,0.167,0.0494,0
DSP100222,TXN200222,1200.82,88,not_as_described,travel,19,0.0,0,0,0,0,0,0,1,0.0095,0.0,-0.25,1,0,0,1,0,0,0.25,0.1782,0
DSP100223,TXN200223,1380.84,102,subscription_cancelled,digital_goods,310,0.0,0,1,0,0,1,0,0,0.155,4.0,-1.0,0,0,0,0,1,0,0.25,0.0494,0
DSP100224,TXN200224,1266.03,84,item_not_received,subscription,1866,1.0,0,1,0,0,0,1,0,0.933,3.0,0.63,0,0,0,0,0,1,0.25,0.2426,0
DSP100225,TXN200225,765.98,79,subscription_cancelled,digital_goods,529,0.0,1,0,1,0,1,0,0,0.2645,6.0,-0.01,0,0,0,0,0,0,0.25,0.0859,0
DSP100226,TXN200226,2878.14,87,fraud,travel,1479,1.0,1,0,0,0,0,1,0,0.7395,1.0,-0.32,0,0,0,0,0,1,0.25,0.0943,0
DSP100227,TXN200227,3065.84,34,not_as_described,electronics,1418,0.0,1,0,0,0,1,0,0,0.709,2.0,0.07,0,1,0,1,1,0,0.417,0.2929,0
DSP100228,TXN200228,7973.32,15,not_as_described,travel,1734,1.0,1,1,0,0,0,1,0,0.867,0.0,0.25,0,1,0,0,0,0,0.333,0.056,0
DSP100229,TXN200229,732.43,76,fraud,retail,1064,1.0,0,1,1,0,1,0,0,0.532,1.0,0.95,1,0,1,1,0,1,0.583,0.1211,0
DSP100230,TXN200230,2608.26,114,fraud,retail,1950,1.0,0,0,0,0,1,0,1,0.975,3.0,-0.3,1,0,1,0,0,0,0.333,0.3091,0
DSP100231,TXN200231,198.51,17,item_not_received,travel,852,1.0,0,0,0,0,1,0,0,0.426,1.0,-0.45,0,0,0,0,0,0,0.083,0.1243,0
DSP100232,TXN200232,3068.8,9,subscription_cancelled,food_delivery,1575,1.0,0,0,0,0,1,1,0,0.7875,1.0,1.0,0,0,0,0,0,0,0.167,0.0278,0
DSP100233,TXN200233,312.13,85,not_as_described,electronics,1565,0.0,0,1,0,0,1,0,0,0.7825,0.0,-0.62,1,0,0,1,0,0,0.333,0.1171,0
DSP100234,TXN200234,500.53,51,subscription_cancelled,retail,1086,0.0,0,0,0,1,0,0,0,0.543,1.0,-0.08,1,0,0,0,1,0,0.167,0.0395,0
DSP100235,TXN200235,1867.26,109,credit_not_processed,food_delivery,634,1.0,0,0,0,0,1,1,1,0.317,4.0,-0.31,1,0,0,1,0,1,0.5,0.4735,1
DSP100236,TXN200236,719.46,57,item_not_received,digital_goods,317,0.0,0,0,0,0,0,1,0,0.1585,1.0,-0.46,1,0,0,0,0,0,0.167,0.0234,0
DSP100237,TXN200237,627.44,63,credit_not_processed,travel,170,0.0,0,0,0,0,0,0,0,0.085,2.0,-0.22,0,1,0,0,0,0,0.083,0.0248,0
DSP100238,TXN200238,824.84,8,fraud,travel,998,1.0,1,0,0,0,0,1,0,0.499,4.0,-0.44,0,1,0,0,1,0,0.333,0.0559,0
DSP100239,TXN200239,2778.39,115,fraud,digital_goods,793,0.0,1,0,0,0,0,1,0,0.3965,1.0,0.19,0,0,1,0,0,0,0.25,0.0585,0
DSP100240,TXN200240,526.95,40,credit_not_processed,retail,418,0.0,1,0,0,0,0,0,1,0.209,2.0,-0.01,1,0,1,1,0,1,0.5,0.5091,0
DSP100241,TXN200241,1268.82,53,credit_not_processed,retail,1532,0.0,0,0,0,1,1,0,0,0.766,2.0,-0.17,1,0,1,0,0,0,0.25,0.0412,0
DSP100242,TXN200242,917.22,76,item_not_received,food_delivery,325,0.0,1,0,0,0,0,0,0,0.1625,2.0,0.21,1,1,0,1,0,0,0.333,0.0832,0
DSP100243,TXN200243,3040.85,103,not_as_described,digital_goods,948,1.0,0,0,0,0,0,0,1,0.474,0.0,-0.95,0,0,0,0,0,1,0.167,0.1177,0
DSP100244,TXN200244,3127.29,96,not_as_described,digital_goods,857,0.0,0,0,0,1,0,0,1,0.4285,3.0,-0.01,1,0,1,0,1,0,0.333,0.0951,1
DSP100245,TXN200245,213.73,93,credit_not_processed,retail,1954,0.0,0,0,0,0,0,0,0,0.977,1.0,-0.18,1,0,0,0,0,0,0.083,0.0847,0
DSP100246,TXN200246,3808.95,13,not_as_described,retail,208,0.0,1,0,0,0,0,0,0,0.104,1.0,-0.05,0,1,0,0,0,0,0.167,0.4448,1
DSP100247,TXN200247,727.23,11,item_not_received,retail,1712,2.0,0,0,0,0,1,1,0,0.856,0.0,0.23,1,0,1,0,0,1,0.417,0.0162,0
DSP100248,TXN200248,1696.45,100,item_not_received,travel,1369,1.0,0,0,0,0,0,1,0,0.6845,2.0,0.11,0,0,0,0,0,1,0.167,0.0166,0
DSP100249,TXN200249,523.79,110,item_not_received,retail,1581,2.0,1,0,0,0,0,0,0,0.7905,1.0,0.56,1,1,0,0,1,0,0.333,0.5763,0
DSP100250,TXN200250,1941.34,75,not_as_described,digital_goods,1555,1.0,0,0,0,0,0,0,0,0.7775,1.0,-0.14,1,0,0,0,0,0,0.083,0.0357,0
DSP100251,TXN200251,17177.38,110,credit_not_processed,digital_goods,1546,0.0,1,0,0,0,0,0,0,0.773,1.0,-0.04,0,0,0,0,0,0,0.083,0.0859,0
DSP100252,TXN200252,1521.06,39,item_not_received,digital_goods,870,1.0,0,0,0,0,0,0,1,0.435,0.0,0.16,1,0,0,0,1,0,0.25,0.0351,0
DSP100253,TXN200253,845.69,43,item_not_received,retail,1162,0.0,0,0,0,0,0,1,0,0.581,1.0,-0.81,1,0,1,0,0,0,0.25,0.0528,0
DSP100254,TXN200254,1061.93,21,item_not_received,retail,729,0.0,0,1,1,0,0,0,1,0.3645,0.0,0.67,0,0,0,0,0,0,0.25,0.4118,0
DSP100255,TXN200255,308.27,96,duplicate_charge,electronics,1802,0.0,0,1,0,0,0,0,0,0.901,3.0,0.26,1,0,0,1,0,1,0.333,0.1223,0
DSP100256,TXN200256,5704.23,81,credit_not_processed,subscription,451,1.0,1,1,0,1,1,0,0,0.2255,1.0,-0.27,1,1,0,0,0,0,0.417,0.0297,0
DSP100257,TXN200257,1831.49,27,fraud,retail,1179,2.0,0,0,0,0,0,1,0,0.5895,2.0,-0.15,0,0,0,1,0,0,0.167,0.097,0
DSP100258,TXN200258,469.23,120,fraud,digital_goods,422,1.0,1,0,0,0,0,0,1,0.211,2.0,0.46,1,1,0,0,0,0,0.333,0.0264,0
DSP100259,TXN200259,484.77,4,not_as_described,travel,745,1.0,0,0,0,0,0,1,1,0.3725,3.0,-0.33,1,0,1,0,0,0,0.333,0.1789,0
DSP100260,TXN200260,1360.06,93,fraud,electronics,1926,0.0,1,0,0,0,1,0,0,0.963,1.0,0.48,1,0,1,0,1,0,0.417,0.0285,0
DSP100261,TXN200261,3401.58,25,credit_not_processed,electronics,391,0.0,0,1,0,0,0,0,0,0.1955,0.0,0.55,0,0,0,0,1,0,0.167,0.2071,0
DSP100262,TXN200262,423.69,95,item_not_received,subscription,1771,0.0,0,1,0,0,0,0,0,0.8855,4.0,-0.26,0,0,0,0,0,0,0.083,0.2943,1
DSP100263,TXN200263,4078.19,59,fraud,retail,1626,1.0,0,1,1,0,0,1,1,0.813,4.0,-0.45,1,0,1,0,0,0,0.5,0.1753,0
DSP100264,TXN200264,1222.15,29,subscription_cancelled,travel,732,1.0,0,0,0,0,1,0,0,0.366,1.0,0.53,1,0,1,1,0,0,0.333,0.1255,0
DSP100265,TXN200265,528.35,7,fraud,travel,742,1.0,0,0,0,1,0,0,0,0.371,0.0,0.33,1,1,1,0,0,0,0.25,0.0068,0
DSP100266,TXN200266,839.08,75,item_not_received,food_delivery,11,1.0,0,1,0,0,0,1,0,0.0055,1.0,0.03,1,0,0,0,0,0,0.25,0.0839,0
DSP100267,TXN200267,7696.75,20,fraud,electronics,1581,1.0,0,0,1,0,1,0,0,0.7905,0.0,0.1,1,0,1,0,0,1,0.417,0.2071,1
DSP100268,TXN200268,334.22,54,fraud,digital_goods,1332,1.0,1,0,0,0,0,1,0,0.666,0.0,-0.16,0,1,0,1,0,0,0.333,0.0737,1
DSP100269,TXN200269,644.26,115,fraud,food_delivery,1966,0.0,1,0,0,0,1,1,0,0.983,2.0,0.07,0,1,0,0,0,0,0.333,0.7806,1
DSP100270,TXN200270,3472.34,107,fraud,digital_goods,583,0.0,1,0,0,0,1,0,0,0.2915,2.0,0.47,0,0,0,0,0,0,0.167,0.1192,0
DSP100271,TXN200271,1663.13,60,fraud,digital_goods,797,0.0,0,0,0,0,0,1,0,0.3985,1.0,0.52,0,0,0,1,0,1,0.25,0.0465,0
DSP100272,TXN200272,607.14,88,fraud,digital_goods,1373,0.0,0,0,1,0,0,1,0,0.6865,2.0,0.46,1,1,1,0,0,0,0.417,0.3964,0
DSP100273,TXN200273,3514.99,99,not_as_described,subscription,681,0.0,0,0,0,1,0,1,1,0.3405,1.0,-0.09,1,0,0,0,0,0,0.25,0.1094,0
DSP100274,TXN200274,3685.99,73,duplicate_charge,travel,637,2.0,0,0,0,0,1,0,0,0.3185,0.0,-0.58,1,0,0,0,0,0,0.167,0.0948,1
DSP100275,TXN200275,1865.7,25,item_not_received,subscription,340,1.0,1,0,0,1,1,0,0,0.17,0.0,1.0,1,0,1,0,0,0,0.333,0.0237,0
DSP100276,TXN200276,726.04,98,item_not_received,subscription,1976,0.0,0,1,0,0,0,0,0,0.988,1.0,-0.58,1,0,1,0,0,0,0.25,0.1453,1
DSP100277,TXN200277,847.0,11,not_as_described,travel,950,1.0,0,0,0,0,1,0,0,0.475,1.0,0.12,0,1,0,0,0,0,0.167,0.1323,0
DSP100278,TXN200278,1780.55,63,credit_not_processed,electronics,1539,0.0,0,0,0,0,1,1,0,0.7695,1.0,0.01,1,0,0,0,1,0,0.333,0.1674,0
DSP100279,TXN200279,360.71,94,credit_not_processed,retail,1308,1.0,0,1,0,1,0,0,0,0.654,2.0,0.92,0,1,0,0,1,1,0.333,0.3679,0
DSP100280,TXN200280,5053.24,69,fraud,electronics,1198,0.0,0,1,0,0,1,1,0,0.599,1.0,0.69,1,0,0,0,0,0,0.333,0.7021,1
DSP100281,TXN200281,7333.51,42,fraud,retail,625,0.0,0,0,0,1,0,1,0,0.3125,1.0,-1.0,1,0,1,0,0,0,0.25,0.1306,0
DSP100282,TXN200282,1057.9,50,item_not_received,travel,630,1.0,1,0,0,1,0,1,0,0.315,3.0,-0.87,0,0,1,1,0,0,0.333,0.0299,0
DSP100283,TXN200283,1912.38,56,item_not_received,subscription,971,0.0,0,0,1,0,0,0,0,0.4855,2.0,0.69,1,0,0,0,0,0,0.167,0.1245,0
DSP100284,TXN200284,4384.37,90,not_as_described,subscription,270,0.0,0,0,0,0,0,0,0,0.135,0.0,0.41,0,1,0,0,0,0,0.083,0.0558,0
DSP100285,TXN200285,9466.94,120,item_not_received,digital_goods,1074,2.0,1,1,0,0,0,0,0,0.537,2.0,-0.37,1,0,0,0,1,1,0.417,0.5786,1
DSP100286,TXN200286,6354.9,94,fraud,electronics,181,1.0,0,1,0,1,1,0,0,0.0905,1.0,0.15,0,0,0,0,0,0,0.167,0.0932,1
DSP100287,TXN200287,236.15,38,item_not_received,retail,550,0.0,1,1,0,1,0,0,0,0.275,1.0,-0.14,0,0,0,0,0,0,0.167,0.2123,0
DSP100288,TXN200288,976.96,14,not_as_described,subscription,1266,0.0,0,0,0,0,0,1,1,0.633,3.0,-0.13,1,0,0,0,0,0,0.25,0.0744,0
DSP100289,TXN200289,2209.87,57,fraud,food_delivery,47,0.0,1,1,1,0,0,0,0,0.0235,0.0,0.25,0,0,0,0,0,0,0.25,0.0117,0
DSP100290,TXN200290,817.12,103,credit_not_processed,digital_goods,89,3.0,1,0,0,0,0,0,0,0.0445,3.0,0.26,1,0,0,0,0,0,0.167,0.031,0
DSP100291,TXN200291,7964.64,77,fraud,electronics,431,1.0,0,0,0,0,0,1,0,0.2155,2.0,-0.14,0,0,0,1,0,0,0.167,0.0108,0
DSP100292,TXN200292,6832.02,39,subscription_cancelled,subscription,1511,0.0,0,1,0,1,1,0,1,0.7555,1.0,-0.22,0,1,0,1,0,1,0.5,0.5863,1
DSP100293,TXN200293,592.33,11,fraud,retail,1606,2.0,1,1,0,0,0,0,1,0.803,2.0,-0.25,1,0,0,0,0,0,0.333,0.1269,0
DSP100294,TXN200294,1138.65,31,credit_not_processed,retail,1,1.0,0,0,0,0,1,0,0,0.0005,0.0,-0.27,1,0,0,1,0,0,0.25,0.4461,1
DSP100295,TXN200295,632.98,86,credit_not_processed,retail,556,2.0,0,1,0,0,1,0,0,0.278,1.0,-0.58,0,0,0,0,0,0,0.167,0.0602,0
DSP100296,TXN200296,1101.99,81,subscription_cancelled,travel,113,0.0,1,0,0,0,1,0,0,0.0565,0.0,0.51,1,0,0,0,0,0,0.25,0.0142,0
DSP100297,TXN200297,1069.09,55,credit_not_processed,travel,27,0.0,0,0,0,0,0,0,0,0.0135,2.0,1.0,1,0,0,0,0,0,0.083,0.176,1
DSP100298,TXN200298,3478.16,41,duplicate_charge,subscription,1884,0.0,0,0,0,0,0,1,1,0.942,2.0,-0.05,1,0,0,0,0,0,0.25,0.1189,0
DSP100299,TXN200299,550.89,22,not_as_described,subscription,849,0.0,1,1,0,0,0,0,0,0.4245,2.0,-0.04,0,0,0,0,1,0,0.25,0.0296,0
DSP100300,TXN200300,97.83,117,duplicate_charge,retail,1590,3.0,0,0,0,0,1,0,0,0.795,1.0,1.0,1,0,1,0,1,0,0.333,0.8476,1
DSP100301,TXN200301,269.2,52,fraud,travel,1364,0.0,0,0,1,0,1,0,1,0.682,2.0,-0.78,1,1,0,0,0,1,0.5,0.0895,0
DSP100302,TXN200302,479.0,93,not_as_described,subscription,899,0.0,0,1,0,0,1,0,0,0.4495,3.0,-0.32,1,1,0,0,0,0,0.333,0.1129,0
DSP100303,TXN200303,695.28,56,not_as_described,electronics,1504,0.0,0,1,0,0,1,1,0,0.752,1.0,0.17,0,1,0,0,0,0,0.333,0.0964,0
DSP100304,TXN200304,1615.14,69,credit_not_processed,digital_goods,497,0.0,0,0,0,0,0,0,0,0.2485,0.0,-0.08,1,0,0,0,0,1,0.167,0.0432,0
DSP100305,TXN200305,454.96,77,item_not_received,retail,827,2.0,0,0,0,0,1,0,0,0.4135,5.0,-0.35,1,0,1,1,0,0,0.333,0.2812,1
DSP100306,TXN200306,398.98,43,item_not_received,retail,757,0.0,1,0,0,0,0,1,0,0.3785,0.0,1.0,0,0,0,0,0,1,0.25,0.1011,0
DSP100307,TXN200307,528.77,113,not_as_described,travel,1143,0.0,0,1,0,0,0,0,0,0.5715,1.0,0.48,1,0,0,0,0,0,0.167,0.0923,0
DSP100308,TXN200308,438.93,55,item_not_received,travel,421,0.0,1,0,0,0,0,0,0,0.2105,1.0,0.24,0,1,1,0,0,0,0.25,0.6161,1
DSP100309,TXN200309,769.32,92,fraud,travel,1491,0.0,0,1,0,0,0,1,1,0.7455,3.0,0.5,0,0,0,0,0,0,0.25,0.753,0
DSP100310,TXN200310,737.09,110,item_not_received,retail,1683,1.0,1,0,0,0,0,1,0,0.8415,2.0,0.17,1,0,0,0,1,0,0.333,0.1319,0
DSP100311,TXN200311,2667.93,46,item_not_received,travel,1778,0.0,0,0,1,0,1,0,0,0.889,1.0,0.44,0,0,0,0,0,0,0.167,0.063,1
DSP100312,TXN200312,497.94,29,item_not_received,digital_goods,1788,1.0,0,0,0,0,0,1,0,0.894,3.0,0.4,1,1,0,0,0,0,0.25,0.0146,0
DSP100313,TXN200313,936.74,117,item_not_received,travel,1279,0.0,0,1,0,0,0,0,0,0.6395,3.0,-0.93,0,0,0,0,0,1,0.167,0.4676,0
DSP100314,TXN200314,776.64,95,item_not_received,retail,1595,1.0,0,0,0,1,1,0,0,0.7975,0.0,-0.01,0,1,0,1,0,0,0.25,0.0047,0
DSP100315,TXN200315,3007.56,95,item_not_received,subscription,1381,1.0,1,1,0,0,0,0,1,0.6905,0.0,-0.01,0,0,1,0,0,1,0.417,0.2303,0
DSP100316,TXN200316,1147.94,114,item_not_received,travel,1906,0.0,1,1,0,0,1,0,0,0.953,3.0,-0.48,1,0,0,0,0,0,0.333,0.3322,0
DSP100317,TXN200317,3830.29,4,duplicate_charge,digital_goods,197,0.0,0,1,0,0,0,0,0,0.0985,0.0,-0.32,0,0,0,0,0,1,0.167,0.0671,0
